provincia,municipio,poblacion
Almería,Abla,1504
Almería,Abrucena,1341
Almería,Adra,24373
Almería,Albánchez,815
Almería,Alboloduy,674
Almería,Albox,11178
Almería,Alcolea,908
Almería,Alcóntar,603
Almería,Alcudia de Monteagud,141
Almería,Alhabia,724
Almería,Alhama de Almería,3779
Almería,Alicún,254
Almería,Almería,188810
Almería,Almócita,167
Almería,Alsodux,155
Almería,Antas,3403
Almería,Arboleas,4527
Almería,Armuña de Almanzora,335
Almería,Bacares,280
Almería,Bayárcal,306
Almería,Bayarque,230
Almería,Bédar,1014
Almería,Beires,126
Almería,Benahadux,3940
Almería,Benitagla,88
Almería,Benizalón,286
Almería,Bentarique,272
Almería,Berja,15035
Almería,Canjáyar,1506
Almería,Cantoria,4016
Almería,Carboneras,7964
Almería,Castro de Filabres,161
Almería,Chercos,295
Almería,Chirivel,1854
Almería,Cóbdar,188
Almería,Cuevas del Almanzora,13025
Almería,Dalías,3958
Almería,Ejido (El),84227
Almería,Enix,484
Almería,Felix,654
Almería,Fiñana,2424
Almería,Fines,2378
Almería,Fondón,991
Almería,Gádor,3244
Almería,Gallardos (Los),3752
Almería,Garrucha,8626
Almería,Gérgal,1107
Almería,Huécija,539
Almería,Huércal-Overa,17645
Almería,Huércal de Almería,14937
Almería,Illar,436
Almería,Instinción,493
Almería,Laroya,149
Almería,Láujar de Andarax,1796
Almería,Líjar,507
Almería,Lubrín,1751
Almería,Lucainena de las Torres,690
Almería,Lúcar,872
Almería,Macael,6168
Almería,María,1464
Almería,Mojácar,7581
Almería,Mojonera (La),8301
Almería,Nacimiento,482
Almería,Níjar,26516
Almería,Ohanes,776
Almería,Olula de Castro,207
Almería,Olula del Río,6699
Almería,Oria,2898
Almería,Padules,491
Almería,Partaloa,872
Almería,Paterna del Río,448
Almería,Pechina,3690
Almería,Pulpí,8182
Almería,Purchena,1736
Almería,Rágol,361
Almería,Rioja,1389
Almería,Roquetas de Mar,82665
Almería,Santa Cruz de Marchena,232
Almería,Santa Fe de Mondújar,485
Almería,Senés,354
Almería,Serón,2385
Almería,Sierro,451
Almería,Somontín,529
Almería,Sorbas,2854
Almería,Suflí,279
Almería,Tabernas,3627
Almería,Taberno,1131
Almería,Tahal,446
Almería,Terque,457
Almería,Tíjola,3985
Almería,Tres Villas (Las),656
Almería,Turre,3626
Almería,Turrillas,224
Almería,Uleila del Campo,1015
Almería,Urrácal,354
Almería,Velefique,300
Almería,Vélez-Blanco,2259
Almería,Vélez-Rubio,7150
Almería,Vera,13985
Almería,Viator,4860
Almería,Vícar,22853
Almería,Zurgena,3066
Cádiz,Alcalá de los Gazules,5619
Cádiz,Alcalá del Valle,5300
Cádiz,Algar,1544
Cádiz,Algeciras,116209
Cádiz,Algodonales,5732
Cádiz,Arcos de la Frontera,31210
Cádiz,Barbate,22912
Cádiz,Barrios (Los),22311
Cádiz,Benalup-Casas Viejas,7151
Cádiz,Benaocaz,731
Cádiz,Bornos,8134
Cádiz,Bosque (El),2102
Cádiz,Cádiz,126766
Cádiz,Castellar de la Frontera,3161
Cádiz,Chiclana de la Frontera,77293
Cádiz,Chipiona,18583
Cádiz,Conil de la Frontera,20984
Cádiz,Espera,4003
Cádiz,Gastor (El),1859
Cádiz,Grazalema,2205
Cádiz,Jerez de la Frontera,207532
Cádiz,Jimena de la Frontera,10431
Cádiz,Línea de la Concepción (La),64595
Cádiz,Medina-Sidonia,11683
Cádiz,Olvera,8589
Cádiz,Paterna de Rivera,5610
Cádiz,Prado del Rey,5956
Cádiz,Puerto de Santa María (El),87696
Cádiz,Puerto Real,40183
Cádiz,Puerto Serrano,7116
Cádiz,Rota,28516
Cádiz,San Fernando,96366
Cádiz,San José del Valle,4403
Cádiz,San Roque,29249
Cádiz,Sanlúcar de Barrameda,65805
Cádiz,Setenil de las Bodegas,2977
Cádiz,Tarifa,17793
Cádiz,Torre Alháquime,849
Cádiz,Trebujena,6966
Cádiz,Ubrique,16979
Cádiz,Vejer de la Frontera,12973
Cádiz,Villaluenga del Rosario,479
Cádiz,Villamartín,12526
Cádiz,Zahara,1513
Córdoba,Adamuz,4419
Córdoba,Aguilar de la Frontera,13746
Córdoba,Alcaracejos,1528
Córdoba,Almedinilla,2522
Córdoba,Almodóvar del Río,7839
Córdoba,Añora,1534
Córdoba,Baena,20915
Córdoba,Belalcázar,3466
Córdoba,Belmez,3246
Córdoba,Benamejí,5146
Córdoba,Blázquez (Los),738
Córdoba,Bujalance,7889
Córdoba,Cabra,21352
Córdoba,Cañete de las Torres,3144
Córdoba,Carcabuey,2738
Córdoba,Cardeña,1695
Córdoba,Carlota (La),13182
Córdoba,Carpio (El),4605
Córdoba,Castro del Río,8114
Córdoba,Conquista,484
Córdoba,Córdoba,328428
Córdoba,Doña Mencía,5044
Córdoba,Dos Torres,2570
Córdoba,Encinas Reales,2414
Córdoba,Espejo,3649
Córdoba,Espiel,2481
Córdoba,Fernán-Núñez,9701
Córdoba,Fuente-Tójar,780
Córdoba,Fuente la Lancha,375
Córdoba,Fuente Obejuna,5269
Córdoba,Fuente Palmera,10788
Córdoba,Granjuela (La),508
Córdoba,Guadalcázar,1519
Córdoba,Guijo (El),413
Córdoba,Hinojosa del Duque,7407
Córdoba,Hornachuelos,4684
Córdoba,Iznájar,4740
Córdoba,Lucena,42248
Córdoba,Luque,3273
Córdoba,Montalbán de Córdoba,4591
Córdoba,Montemayor,4073
Córdoba,Montilla,23840
Córdoba,Montoro,9917
Córdoba,Monturque,2021
Córdoba,Moriles,3966
Córdoba,Nueva Carteya,5679
Córdoba,Obejo,1872
Córdoba,Palenciana,1591
Córdoba,Palma del Río,21588
Córdoba,Pedro Abad,2980
Córdoba,Pedroche,1670
Córdoba,Peñarroya-Pueblonuevo,11883
Córdoba,Posadas,7558
Córdoba,Pozoblanco,17669
Córdoba,Priego de Córdoba,23513
Córdoba,Puente Genil,30033
Córdoba,Rambla (La),7601
Córdoba,Rute,10559
Córdoba,San Sebastián de los Ballesteros,829
Córdoba,Santa Eufemia,959
Córdoba,Santaella,6090
Córdoba,Torrecampo,1300
Córdoba,Valenzuela,1313
Córdoba,Valsequillo,405
Córdoba,Victoria (La),2197
Córdoba,Villa del Río,7425
Córdoba,Villafranca de Córdoba,4552
Córdoba,Villaharta,743
Córdoba,Villanueva de Córdoba,9663
Córdoba,Villanueva del Duque,1637
Córdoba,Villanueva del Rey,1204
Córdoba,Villaralto,1332
Córdoba,Villaviciosa de Córdoba,3558
Córdoba,Viso (El),2810
Córdoba,Zuheros,784
Granada,Agrón,358
Granada,Alamedilla,721
Granada,Albolote,17089
Granada,Albondón,871
Granada,Albuñán,436
Granada,Albuñol,6704
Granada,Albuñuelas,1015
Granada,Aldeire,707
Granada,Alfacar,5401
Granada,Algarinejo,3705
Granada,Alhama de Granada,6062
Granada,Alhendín,6298
Granada,Alicún de Ortega,526
Granada,Almegíjar,392
Granada,Almuñécar,27696
Granada,Alpujarra de la Sierra,1153
Granada,Alquife,718
Granada,Arenas del Rey,2071
Granada,Armilla,21380
Granada,Atarfe,15399
Granada,Baza,23359
Granada,Beas de Granada,1050
Granada,Beas de Guadix,378
Granada,Benalúa,3326
Granada,Benalúa de las Villas,1434
Granada,Benamaurel,2417
Granada,Bérchules,820
Granada,Bubión,358
Granada,Busquístar,311
Granada,Cacín,633
Granada,Cádiar,1634
Granada,Cájar,4596
Granada,Calahorra (La),800
Granada,Calicasas,564
Granada,Campotéjar,1420
Granada,Cáñar,429
Granada,Caniles,4955
Granada,Capileira,554
Granada,Carataunas,192
Granada,Cástaras,268
Granada,Castilléjar,1584
Granada,Castril,2465
Granada,Cenes de la Vega,6501
Granada,Chauchina,4778
Granada,Chimeneas,1507
Granada,Churriana de la Vega,12001
Granada,Cijuela,2857
Granada,Cogollos de Guadix,715
Granada,Cogollos de la Vega,2083
Granada,Colomera,1568
Granada,Cortes de Baza,2266
Granada,Cortes y Graena,1037
Granada,Cuevas del Campo,2077
Granada,Cúllar,4766
Granada,Cúllar Vega,6658
Granada,Darro,1468
Granada,Dehesas de Guadix,504
Granada,Deifontes,2530
Granada,Diezma,816
Granada,Dílar,1728
Granada,Dólar,611
Granada,Dúdar,335
Granada,Dúrcal,7264
Granada,Escúzar,830
Granada,Ferreira,342
Granada,Fonelas,1118
Granada,Freila,1109
Granada,Fuente Vaqueros,4395
Granada,Gabias (Las),16369
Granada,Galera,1106
Granada,Gobernador,285
Granada,Gójar,5206
Granada,Gor,920
Granada,Gorafe,489
Granada,Granada,234325
Granada,Guadahortuna,2057
Granada,Guadix,20395
Granada,Guajares (Los),1243
Granada,Gualchos,4368
Granada,Güejar Sierra,2967
Granada,Güevéjar,2400
Granada,Huélago,391
Granada,Huéneja,1201
Granada,Huéscar,8232
Granada,Huétor de Santillán,1824
Granada,Huétor Tájar,9953
Granada,Huétor Vega,11324
Granada,Illora,10440
Granada,Itrabo,1140
Granada,Iznalloz,7065
Granada,Jayena,1225
Granada,Jerez del Marquesado,1109
Granada,Jete,892
Granada,Jun,3241
Granada,Juviles,176
Granada,Láchar,3093
Granada,Lanjarón,3897
Granada,Lanteira,567
Granada,Lecrín,2322
Granada,Lentegí,333
Granada,Lobras,131
Granada,Loja,21574
Granada,Lugros,367
Granada,Lújar,468
Granada,Malahá (La),1812
Granada,Maracena,20815
Granada,Marchal,402
Granada,Moclín,4268
Granada,Molvízar,3273
Granada,Monachil,6967
Granada,Montefrío,6282
Granada,Montejícar,2481
Granada,Montillana,1304
Granada,Moraleda de Zafayona,3136
Granada,Morelábor,774
Granada,Motril,60279
Granada,Murtas,682
Granada,Nevada,1174
Granada,Nigüelas,1100
Granada,Nívar,868
Granada,Ogíjares,13119
Granada,Orce,1333
Granada,Órgiva,5659
Granada,Otívar,1150
Granada,Otura,6423
Granada,Padul,8440
Granada,Pampaneira,298
Granada,Pedro Martínez,1158
Granada,Peligros,10910
Granada,Peza (La),1366
Granada,Píñar,1306
Granada,Pinar (El),1039
Granada,Pinos Genil,1262
Granada,Pinos Puente,13515
Granada,Polícar,202
Granada,Polopos,1821
Granada,Pórtugos,408
Granada,Puebla de Don Fadrique,2517
Granada,Pulianas,5140
Granada,Purullena,2278
Granada,Quéntar,1065
Granada,Rubite,432
Granada,Salar,2849
Granada,Salobreña,12747
Granada,Santa Cruz del Comercio,596
Granada,Santa Fe,15430
Granada,Soportújar,242
Granada,Sorvilán,625
Granada,Taha (La),685
Granada,Torre-Cardela,970
Granada,Torvizcón,784
Granada,Trevélez,842
Granada,Turón,301
Granada,Ugíjar,2569
Granada,Valle (El),1143
Granada,Valle del Zalabí,2297
Granada,Válor,726
Granada,Vegas del Genil,8587
Granada,Vélez de Benaudalla,2968
Granada,Ventas de Huelma,722
Granada,Villamena,1028
Granada,Villanueva de las Torres,733
Granada,Villanueva Mesía,2173
Granada,Víznar,865
Granada,Zafarraya,2112
Granada,Zagra,968
Granada,Zubia (La),17803
Granada,Zújar,2997
Huelva,Alájar,808
Huelva,Aljaraque,17960
Huelva,Almendro (El),867
Huelva,Almonaster la Real,1848
Huelva,Almonte,21782
Huelva,Alosno,4381
Huelva,Aracena,7612
Huelva,Aroche,3113
Huelva,Arroyomolinos de León,1040
Huelva,Ayamonte,20334
Huelva,Beas,4293
Huelva,Berrocal,375
Huelva,Bollullos Par del Condado,13891
Huelva,Bonares,6015
Huelva,Cabezas Rubias,865
Huelva,Cala,1327
Huelva,Calañas,4285
Huelva,Campillo (El),2220
Huelva,Campofrío,808
Huelva,Cañaveral de León,428
Huelva,Cartaya,17905
Huelva,Castaño del Robledo,224
Huelva,Cerro de Andévalo (El),2479
Huelva,Chucena,2124
Huelva,Corteconcepción,607
Huelva,Cortegana,4965
Huelva,Cortelazor,313
Huelva,Cumbres de Enmedio,52
Huelva,Cumbres de San Bartolomé,463
Huelva,Cumbres Mayores,1970
Huelva,Encinasola,1596
Huelva,Escacena del Campo,2075
Huelva,Fuenteheridos,632
Huelva,Galaroza,1618
Huelva,Gibraleón,12258
Huelva,Granada de Río-Tinto (La),211
Huelva,Granado (El),573
Huelva,Higuera de la Sierra,1437
Huelva,Hinojales,326
Huelva,Hinojos,3890
Huelva,Huelva,148806
Huelva,Isla Cristina,21324
Huelva,Jabugo,2396
Huelva,Lepe,25886
Huelva,Linares de la Sierra,299
Huelva,Lucena del Puerto,2759
Huelva,Manzanilla,2341
Huelva,Marines (Los),358
Huelva,Minas de Riotinto,4221
Huelva,Moguer,19569
Huelva,Nava (La),321
Huelva,Nerva,6000
Huelva,Niebla,4183
Huelva,Palma del Condado (La),10404
Huelva,Palos de la Frontera,9043
Huelva,Paterna del Campo,3784
Huelva,Paymogo,1318
Huelva,Puebla de Guzmán,3098
Huelva,Puerto Moral,272
Huelva,Punta Umbría,14708
Huelva,Rociana del Condado,7317
Huelva,Rosal de la Frontera,1879
Huelva,San Bartolomé de la Torre,3468
Huelva,San Juan del Puerto,8049
Huelva,San Silvestre de Guzmán,747
Huelva,Sanlúcar de Guadiana,367
Huelva,Santa Ana la Real,482
Huelva,Santa Bárbara de Casa,1160
Huelva,Santa Olalla del Cala,2187
Huelva,Trigueros,7584
Huelva,Valdelarco,255
Huelva,Valverde del Camino,12780
Huelva,Villablanca,2793
Huelva,Villalba del Alcor,3510
Huelva,Villanueva de las Cruces,415
Huelva,Villanueva de los Castillejos,2812
Huelva,Villarrasa,2151
Huelva,Zalamea la Real,3414
Huelva,Zufre,973
Jaén,Albanchez de Mágina,1228
Jaén,Alcalá la Real,22783
Jaén,Alcaudete,11135
Jaén,Aldeaquemada,545
Jaén,Andújar,39111
Jaén,Arjona,5822
Jaén,Arjonilla,3851
Jaén,Arquillos,1952
Jaén,Arroyo del Ojanco,2483
Jaén,Baeza,16253
Jaén,Bailén,18785
Jaén,Baños de la Encina,2716
Jaén,Beas de Segura,5591
Jaén,Bedmar y Garcíez,3127
Jaén,Begíjar,3165
Jaén,Bélmez de la Moraleda,1833
Jaén,Benatae,545
Jaén,Cabra del Santo Cristo,2101
Jaén,Cambil,2968
Jaén,Campillo de Arenas,2094
Jaén,Canena,2083
Jaén,Carboneros,663
Jaén,Cárcheles,1505
Jaén,Carolina (La),15880
Jaén,Castellar,3601
Jaén,Castillo de Locubín,4732
Jaén,Cazalilla,889
Jaén,Cazorla,8133
Jaén,Chiclana de Segura,1230
Jaén,Chilluévar,1594
Jaén,Escañuela,970
Jaén,Espelúy,758
Jaén,Frailes,1788
Jaén,Fuensanta de Martos,3286
Jaén,Fuerte del Rey,1354
Jaén,Génave,629
Jaén,Guardia de Jaén (La),4061
Jaén,Guarromán,2936
Jaén,Higuera de Calatrava,659
Jaén,Hinojares,409
Jaén,Hornos,684
Jaén,Huelma,6231
Jaén,Huesa,2677
Jaén,Ibros,3122
Jaén,Iruela (La),1985
Jaén,Iznatoraf,1107
Jaén,Jabalquinto,2351
Jaén,Jaén,116557
Jaén,Jamilena,3485
Jaén,Jimena,1464
Jaén,Jódar,12157
Jaén,Lahiguera,1886
Jaén,Larva,478
Jaén,Linares,61338
Jaén,Lopera,4008
Jaén,Lupión,981
Jaén,Mancha Real,10972
Jaén,Marmolejo,7595
Jaén,Martos,24655
Jaén,Mengíbar,9572
Jaén,Montizón,1904
Jaén,Navas de San Juan,5030
Jaén,Noalejo,2023
Jaén,Orcera,2070
Jaén,Peal de Becerro,5574
Jaén,Pegalajar,3141
Jaén,Porcuna,6868
Jaén,Pozo Alcón,5396
Jaén,Puente de Génave,2222
Jaén,Puerta de Segura (La),2638
Jaén,Quesada,5916
Jaén,Rus,3801
Jaén,Sabiote,4291
Jaén,Santa Elena,1032
Jaén,Santiago-Pontones,3758
Jaén,Santiago de Calatrava,860
Jaén,Santisteban del Puerto,4860
Jaén,Santo Tomé,2460
Jaén,Segura de la Sierra,2054
Jaén,Siles,2438
Jaén,Sorihuela del Guadalimar,1333
Jaén,Torre del Campo,14627
Jaén,Torreblascopedro,2801
Jaén,Torredonjimeno,14181
Jaén,Torreperogil,7225
Jaén,Torres,1663
Jaén,Torres de Albánchez,1001
Jaén,Úbeda,35649
Jaén,Valdepeñas de Jaén,4198
Jaén,Vilches,4938
Jaén,Villacarrillo,11294
Jaén,Villanueva de la Reina,3435
Jaén,Villanueva del Arzobispo,8714
Jaén,Villardompardo,1132
Jaén,Villares (Los),5783
Jaén,Villarrodrigo,474
Jaén,Villatorres,4445
Málaga,Alameda,5481
Málaga,Alcaucín,2576
Málaga,Alfarnate,1348
Málaga,Alfarnatejo,538
Málaga,Algarrobo,6219
Málaga,Algatocín,909
Málaga,Alhaurín de la Torre,35114
Málaga,Alhaurín el Grande,23319
Málaga,Almáchar,1888
Málaga,Almargen,2154
Málaga,Almogía,4298
Málaga,Álora,13395
Málaga,Alozaina,2242
Málaga,Alpandeire,271
Málaga,Antequera,45168
Málaga,Árchez,440
Málaga,Archidona,8858
Málaga,Ardales,2641
Málaga,Arenas,1391
Málaga,Arriate,4136
Málaga,Atajate,130
Málaga,Benadalid,257
Málaga,Benahavís,4373
Málaga,Benalauría,503
Málaga,Benalmádena,58854
Málaga,Benamargosa,1631
Málaga,Benamocarra,3061
Málaga,Benaoján,1604
Málaga,Benarrabá,570
Málaga,Borge (El),1026
Málaga,Burgo (El),2004
Málaga,Campillos,8658
Málaga,Cañete la Real,2014
Málaga,Canillas de Aceituno,2323
Málaga,Canillas de Albaida,918
Málaga,Carratraca,896
Málaga,Cartajima,246
Málaga,Cártama,21313
Málaga,Casabermeja,3520
Málaga,Casarabonela,2748
Málaga,Casares,4993
Málaga,Coín,21866
Málaga,Colmenar,3621
Málaga,Comares,1591
Málaga,Cómpeta,3854
Málaga,Cortes de la Frontera,3714
Málaga,Cuevas Bajas,1454
Málaga,Cuevas de San Marcos,4131
Málaga,Cuevas del Becerro,1801
Málaga,Cútar,682
Málaga,Estepona,65592
Málaga,Faraján,275
Málaga,Frigiliana,3071
Málaga,Fuengirola,71482
Málaga,Fuente de Piedra,2783
Málaga,Gaucín,1929
Málaga,Genalguacil,501
Málaga,Guaro,2272
Málaga,Humilladero,3291
Málaga,Igualeja,958
Málaga,Istán,1496
Málaga,Iznate,927
Málaga,Jimera de Líbar,457
Málaga,Jubrique,756
Málaga,Júzcar,218
Málaga,Macharaviaya,501
Málaga,Málaga,568305
Málaga,Manilva,13813
Málaga,Marbella,134623
Málaga,Mijas,73787
Málaga,Moclinejo,1256
Málaga,Mollina,5152
Málaga,Monda,2410
Málaga,Montejaque,1009
Málaga,Nerja,21811
Málaga,Ojén,2805
Málaga,Parauta,231
Málaga,Periana,3611
Málaga,Pizarra,8785
Málaga,Pujerra,337
Málaga,Rincón de la Victoria,38666
Málaga,Riogordo,3102
Málaga,Ronda,36827
Málaga,Salares,214
Málaga,Sayalonga,1564
Málaga,Sedella,699
Málaga,Sierra de Yeguas,3566
Málaga,Teba,4201
Málaga,Tolox,2373
Málaga,Torremolinos,65448
Málaga,Torrox,16890
Málaga,Totalán,722
Málaga,Valle de Abdalajís,2842
Málaga,Vélez-Málaga,74190
Málaga,Villanueva de Algaidas,4560
Málaga,Villanueva de Tapia,1667
Málaga,Villanueva del Rosario,3712
Málaga,Villanueva del Trabuco,5408
Málaga,Viñuela,1994
Málaga,Yunquera,3237
Sevilla,Aguadulce,2124
Sevilla,Alanís,1894
Sevilla,Albaida del Aljarafe,2881
Sevilla,Alcalá de Guadaíra,70155
Sevilla,Alcalá del Río,10869
Sevilla,Alcolea del Río,3394
Sevilla,Algaba (La),14942
Sevilla,Algámitas,1363
Sevilla,Almadén de la Plata,1533
Sevilla,Almensilla,5598
Sevilla,Arahal,19248
Sevilla,Aznalcázar,4064
Sevilla,Aznalcóllar,6185
Sevilla,Badolatosa,3214
Sevilla,Benacazón,6431
Sevilla,Bollullos de la Mitación,8849
Sevilla,Bormujos,18590
Sevilla,Brenes,12460
Sevilla,Burguillos,5781
Sevilla,Cabezas de San Juan (Las),16464
Sevilla,Camas,26015
Sevilla,Campana (La),5469
Sevilla,Cañada Rosal,3198
Sevilla,Cantillana,10627
Sevilla,Carmona,28344
Sevilla,Carrión de los Céspedes,2487
Sevilla,Casariche,5605
Sevilla,Castilblanco de los Arroyos,5150
Sevilla,Castilleja de Guzmán,2744
Sevilla,Castilleja de la Cuesta,17150
Sevilla,Castilleja del Campo,636
Sevilla,Castillo de las Guardas (El),1614
Sevilla,Cazalla de la Sierra,5034
Sevilla,Constantina,6598
Sevilla,Coria del Río,28100
Sevilla,Coripe,1462
Sevilla,Coronil (El),5048
Sevilla,Corrales (Los),4073
Sevilla,Cuervo de Sevilla (El),8562
Sevilla,Dos Hermanas,122943
Sevilla,Écija,40400
Sevilla,Espartinas,12648
Sevilla,Estepa,12632
Sevilla,Fuentes de Andalucía,7358
Sevilla,Garrobo (El),785
Sevilla,Gelves,9083
Sevilla,Gerena,6503
Sevilla,Gilena,3933
Sevilla,Gines,12934
Sevilla,Guadalcanal,2973
Sevilla,Guillena,11109
Sevilla,Herrera,6530
Sevilla,Huévar del Aljarafe,2575
Sevilla,Isla Mayor,5873
Sevilla,Lantejuela (La),3885
Sevilla,Lebrija,26434
Sevilla,Lora de Estepa,857
Sevilla,Lora del Río,19352
Sevilla,Luisiana (La),4608
Sevilla,Madroño (El),348
Sevilla,Mairena del Alcor,20510
Sevilla,Mairena del Aljarafe,40700
Sevilla,Marchena,19768
Sevilla,Marinaleda,2724
Sevilla,Martín de la Jara,2790
Sevilla,Molares (Los),3186
Sevilla,Montellano,7127
Sevilla,Morón de la Frontera,28455
Sevilla,Navas de la Concepción (Las),1749
Sevilla,Olivares,9420
Sevilla,Osuna,17851
Sevilla,Palacios y Villafranca (Los),36824
Sevilla,Palomares del Río,6811
Sevilla,Paradas,7065
Sevilla,Pedrera,5326
Sevilla,Pedroso (El),2267
Sevilla,Peñaflor,3812
Sevilla,Pilas,13386
Sevilla,Pruna,2913
Sevilla,Puebla de Cazalla (La),11325
Sevilla,Puebla de los Infantes (La),3262
Sevilla,Puebla del Río (La),12143
Sevilla,Real de la Jara (El),1626
Sevilla,Rinconada (La),35928
Sevilla,Roda de Andalucía (La),4421
Sevilla,Ronquillo (El),1424
Sevilla,Rubio (El),3587
Sevilla,Salteras,5009
Sevilla,San Juan de Aznalfarache,20779
Sevilla,San Nicolás del Puerto,662
Sevilla,Sanlúcar la Mayor,12749
Sevilla,Santiponce,8135
Sevilla,Saucejo (El),4485
Sevilla,Sevilla,703206
Sevilla,Tocina,9452
Sevilla,Tomares,22772
Sevilla,Umbrete,7698
Sevilla,Utrera,50665
Sevilla,Valencina de la Concepción,7971
Sevilla,Villamanrique de la Condesa,4129
Sevilla,Villanueva de San Juan,1378
Sevilla,Villanueva del Ariscal,6045
Sevilla,Villanueva del Río y Minas,5283
Sevilla,Villaverde del Río,7337
Sevilla,Viso del Alcor (El),18351
Huesca,Abiego,286
Huesca,Abizanda,126
Huesca,Adahuesca,168
Huesca,Agüero,166
Huesca,Aínsa-Sobrarbe,2179
Huesca,Aisa,394
Huesca,Albalate de Cinca,1205
Huesca,Albalatillo,234
Huesca,Albelda,861
Huesca,Albero Alto,123
Huesca,Albero Bajo,103
Huesca,Alberuela de Tubo,358
Huesca,Alcalá de Gurrea,282
Huesca,Alcalá del Obispo,429
Huesca,Alcampell,793
Huesca,Alcolea de Cinca,1186
Huesca,Alcubierre,440
Huesca,Alerre,228
Huesca,Alfántega,135
Huesca,Almudévar,2552
Huesca,Almunia de San Juan,654
Huesca,Almuniente,567
Huesca,Alquézar,321
Huesca,Altorricón,1518
Huesca,Angüés,431
Huesca,Ansó,497
Huesca,Antillón,156
Huesca,Aragüés del Puerto,132
Huesca,Arén,320
Huesca,Argavieso,125
Huesca,Arguis,111
Huesca,Ayerbe,1125
Huesca,Azanuy-Alins,194
Huesca,Azara,203
Huesca,Azlor,136
Huesca,Baélls,119
Huesca,Bailo,243
Huesca,Baldellou,114
Huesca,Ballobar,987
Huesca,Banastás,268
Huesca,Barbastro,16924
Huesca,Barbués,103
Huesca,Barbuñales,107
Huesca,Bárcabo,124
Huesca,Belver de Cinca,1380
Huesca,Benabarre,1199
Huesca,Benasque,2200
Huesca,Berbegal,450
Huesca,Bielsa,508
Huesca,Bierge,262
Huesca,Biescas,1675
Huesca,Binaced,1528
Huesca,Binéfar,9444
Huesca,Bisaurri,226
Huesca,Biscarrués,234
Huesca,Blecua y Torres,192
Huesca,Boltaña,1035
Huesca,Bonansa,96
Huesca,Borau,71
Huesca,Broto,547
Huesca,Caldearenas,246
Huesca,Campo,246
Huesca,Camporrélls,196
Huesca,Canal de Berdún,401
Huesca,Candasnos,419
Huesca,Canfranc,625
Huesca,Capdesaso,161
Huesca,Capella,382
Huesca,Casbas de Huesca,304
Huesca,Castejón de Monegros,670
Huesca,Castejón de Sos,787
Huesca,Castejón del Puente,424
Huesca,Castelflorite,136
Huesca,Castiello de Jaca,265
Huesca,Castigaleu,121
Huesca,Castillazuelo,199
Huesca,Castillonroy,390
Huesca,Chalamera,135
Huesca,Chía,101
Huesca,Chimillas,341
Huesca,Colungo,157
Huesca,Esplús,681
Huesca,Estada,237
Huesca,Estadilla,866
Huesca,Estopiñán del Castillo,181
Huesca,Fago,31
Huesca,Fanlo,149
Huesca,Fiscal,330
Huesca,Fonz,1034
Huesca,Foradada del Toscar,226
Huesca,Fraga,14302
Huesca,Fueva (La),626
Huesca,Gistaín,154
Huesca,Grado (El),506
Huesca,Grañén,2038
Huesca,Graus,3665
Huesca,Gurrea de Gállego,1706
Huesca,Hoz de Jaca,70
Huesca,Hoz y Costean,211
Huesca,Huerto,278
Huesca,Huesca,52059
Huesca,Ibieca,110
Huesca,Igriés,598
Huesca,Ilche,259
Huesca,Isábena,327
Huesca,Jaca,13396
Huesca,Jasa,125
Huesca,Labuerda,172
Huesca,Laluenga,233
Huesca,Lalueza,1132
Huesca,Lanaja,1460
Huesca,Laperdiguera,102
Huesca,Lascellas-Ponzano,151
Huesca,Lascuarre,158
Huesca,Laspaúles,309
Huesca,Laspuña,294
Huesca,Loarre,376
Huesca,Loporzano,542
Huesca,Loscorrales,114
Huesca,Lupiñén-Ortilla,387
Huesca,Monesma y Cajigar,111
Huesca,Monflorite-Lascasas,296
Huesca,Montanuy,296
Huesca,Monzón,17042
Huesca,Naval,266
Huesca,Novales,180
Huesca,Nueno,555
Huesca,Olvena,61
Huesca,Ontiñena,602
Huesca,Osso de Cinca,782
Huesca,Palo,28
Huesca,Panticosa,832
Huesca,Peñalba,741
Huesca,Peñas de Riglos (Las),272
Huesca,Peralta de Alcofea,639
Huesca,Peralta de Calasanz,232
Huesca,Peraltilla,198
Huesca,Perarrúa,98
Huesca,Pertusa,110
Huesca,Piracés,96
Huesca,Plan,332
Huesca,Poleñino,222
Huesca,Pozán de Vero,250
Huesca,Puebla de Castro (La),428
Huesca,Puente de Montañana,155
Huesca,Puente la Reina de Jaca,218
Huesca,Puértolas,239
Huesca,Pueyo de Araguás (El),153
Huesca,Pueyo de Santa Cruz,370
Huesca,Quicena,305
Huesca,Robres,632
Huesca,Sabiñánigo,10378
Huesca,Sahún,368
Huesca,Salas Altas,305
Huesca,Salas Bajas,136
Huesca,Salillas,115
Huesca,Sallent de Gállego,1480
Huesca,San Esteban de Litera,527
Huesca,San Juan de Plan,153
Huesca,San Miguel del Cinca,853
Huesca,Sangarrén,257
Huesca,Santa Cilia,207
Huesca,Santa Cruz de la Serós,140
Huesca,Santa María de Dulcis,211
Huesca,Santaliestra y San Quílez,108
Huesca,Sariñena,4455
Huesca,Secastilla,141
Huesca,Seira,165
Huesca,Sena,548
Huesca,Senés de Alcubierre,60
Huesca,Sesa,233
Huesca,Sesué,121
Huesca,Siétamo,635
Huesca,Sopeira,111
Huesca,Sotonera (La),1075
Huesca,Tamarite de Litera,3743
